Setor;Mes;Valor;.pred
INDÚSTRIA;2007-03-01;68477699,64;NA
INDÚSTRIA;2007-04-01;87690235,53;NA
INDÚSTRIA;2007-05-01;81435267,83;NA
INDÚSTRIA;2007-06-01;87431277,37;NA
INDÚSTRIA;2007-07-01;77922081,52;NA
INDÚSTRIA;2007-08-01;91363573,93;NA
INDÚSTRIA;2007-09-01;93885993,48;NA
INDÚSTRIA;2007-10-01;105822606,17;NA
INDÚSTRIA;2007-11-01;102600550,93;NA
INDÚSTRIA;2007-12-01;120731255,85;NA
INDÚSTRIA;2008-01-01;92504247,97;NA
INDÚSTRIA;2008-02-01;99009404,06;NA
INDÚSTRIA;2008-03-01;103329664,46;NA
INDÚSTRIA;2008-04-01;112626845,65;NA
INDÚSTRIA;2008-05-01;133459131,83;NA
INDÚSTRIA;2008-06-01;156911338,97;NA
INDÚSTRIA;2008-07-01;137975468,43;NA
INDÚSTRIA;2008-08-01;144464654,77;NA
INDÚSTRIA;2008-09-01;138854957,46;NA
INDÚSTRIA;2008-10-01;143559689,91;NA
INDÚSTRIA;2008-11-01;144885759,01;NA
INDÚSTRIA;2008-12-01;154485109,50;NA
INDÚSTRIA;2009-01-01;118069510,86;NA
INDÚSTRIA;2009-02-01;109452993,08;NA
INDÚSTRIA;2009-03-01;125001523,09;NA
INDÚSTRIA;2009-04-01;142754830,57;NA
INDÚSTRIA;2009-05-01;123947803,74;NA
INDÚSTRIA;2009-06-01;126378130,55;NA
INDÚSTRIA;2009-07-01;150287596,93;NA
INDÚSTRIA;2009-08-01;139160122,86;NA
INDÚSTRIA;2009-09-01;134083640,84;NA
INDÚSTRIA;2009-10-01;135133429,72;NA
INDÚSTRIA;2009-11-01;140809998,65;NA
INDÚSTRIA;2009-12-01;177955091,06;NA
INDÚSTRIA;2010-01-01;151600806,10;NA
INDÚSTRIA;2010-02-01;119405582,73;NA
INDÚSTRIA;2010-03-01;139241602,93;NA
INDÚSTRIA;2010-04-01;165852460,90;NA
INDÚSTRIA;2010-05-01;203767580,01;NA
INDÚSTRIA;2010-06-01;148017266,00;NA
INDÚSTRIA;2010-07-01;158413597,55;NA
INDÚSTRIA;2010-08-01;146213275,00;NA
INDÚSTRIA;2010-09-01;147572691,20;NA
INDÚSTRIA;2010-10-01;147752530,16;NA
INDÚSTRIA;2010-11-01;152467317,99;NA
INDÚSTRIA;2010-12-01;178391018,89;NA
INDÚSTRIA;2011-01-01;167875034,24;NA
INDÚSTRIA;2011-02-01;163450303,28;NA
INDÚSTRIA;2011-03-01;156822712,21;NA
INDÚSTRIA;2011-04-01;142995522,06;NA
INDÚSTRIA;2011-05-01;130307781,42;NA
INDÚSTRIA;2011-06-01;180935990,05;NA
INDÚSTRIA;2011-07-01;172260184,71;NA
INDÚSTRIA;2011-08-01;160347675,12;NA
INDÚSTRIA;2011-09-01;175014354,73;NA
INDÚSTRIA;2011-10-01;174954857,99;NA
INDÚSTRIA;2011-11-01;171227027,91;NA
INDÚSTRIA;2011-12-01;192113815,92;NA
INDÚSTRIA;2012-01-01;177927695,51;NA
INDÚSTRIA;2012-02-01;133963962,39;NA
INDÚSTRIA;2012-03-01;159050340,94;NA
INDÚSTRIA;2012-04-01;193703272,46;NA
INDÚSTRIA;2012-05-01;178590058,75;NA
INDÚSTRIA;2012-06-01;214860315,92;NA
INDÚSTRIA;2012-07-01;186994978,34;NA
INDÚSTRIA;2012-08-01;175453924,77;NA
INDÚSTRIA;2012-09-01;190733190,37;NA
INDÚSTRIA;2012-10-01;182218804,79;NA
INDÚSTRIA;2012-11-01;219335182,33;NA
INDÚSTRIA;2012-12-01;218758849,15;NA
INDÚSTRIA;2013-01-01;193423964,33;NA
INDÚSTRIA;2013-02-01;175393206,37;NA
INDÚSTRIA;2013-03-01;163412867,63;NA
INDÚSTRIA;2013-04-01;183396979,33;NA
INDÚSTRIA;2013-05-01;211712101,36;NA
INDÚSTRIA;2013-06-01;216144885,20;NA
INDÚSTRIA;2013-07-01;195187214,39;NA
INDÚSTRIA;2013-08-01;198477936,71;NA
INDÚSTRIA;2013-09-01;210579875,23;NA
INDÚSTRIA;2013-10-01;271355219,78;NA
INDÚSTRIA;2013-11-01;211151478,27;NA
INDÚSTRIA;2013-12-01;215117126,42;NA
INDÚSTRIA;2014-01-01;193067625,26;NA
INDÚSTRIA;2014-02-01;176055431,23;NA
INDÚSTRIA;2014-03-01;180946471,33;NA
INDÚSTRIA;2014-04-01;179253141,07;NA
INDÚSTRIA;2014-05-01;191950957,72;NA
INDÚSTRIA;2014-06-01;219141155,22;NA
INDÚSTRIA;2014-07-01;186923060,90;NA
INDÚSTRIA;2014-08-01;190859773,64;NA
INDÚSTRIA;2014-09-01;194629044,79;NA
INDÚSTRIA;2014-10-01;209413868,25;NA
INDÚSTRIA;2014-11-01;211259883,66;NA
INDÚSTRIA;2014-12-01;363201898,99;NA
INDÚSTRIA;2015-01-01;203550233,37;NA
INDÚSTRIA;2015-02-01;174030308,77;NA
INDÚSTRIA;2015-03-01;183374250,39;NA
INDÚSTRIA;2015-04-01;203738663,65;NA
INDÚSTRIA;2015-05-01;183183507,91;NA
INDÚSTRIA;2015-06-01;203979154,99;NA
INDÚSTRIA;2015-07-01;226084493,42;NA
INDÚSTRIA;2015-08-01;208365565,57;NA
INDÚSTRIA;2015-09-01;224441084,36;NA
INDÚSTRIA;2015-10-01;217146004,95;NA
INDÚSTRIA;2015-11-01;256196104,96;NA
INDÚSTRIA;2015-12-01;219504104,06;NA
INDÚSTRIA;2016-01-01;220368915,60;NA
INDÚSTRIA;2016-02-01;168683626,06;NA
INDÚSTRIA;2016-03-01;162923161,10;NA
INDÚSTRIA;2016-04-01;197925150,94;NA
INDÚSTRIA;2016-05-01;195519067,90;NA
INDÚSTRIA;2016-06-01;196993885,62;NA
INDÚSTRIA;2016-07-01;224317572,71;NA
INDÚSTRIA;2016-08-01;197409934,44;NA
INDÚSTRIA;2016-09-01;212391956,17;NA
INDÚSTRIA;2016-10-01;221179593,95;NA
INDÚSTRIA;2016-11-01;226284141,94;NA
INDÚSTRIA;2016-12-01;250437557,12;NA
INDÚSTRIA;2017-01-01;237112726,73;NA
INDÚSTRIA;2017-02-01;173623871,69;NA
INDÚSTRIA;2017-03-01;187885257,76;NA
INDÚSTRIA;2017-04-01;205997606,12;NA
INDÚSTRIA;2017-05-01;202304075,30;NA
INDÚSTRIA;2017-06-01;238008564,99;NA
INDÚSTRIA;2017-07-01;211637875,30;NA
INDÚSTRIA;2017-08-01;209086372,55;NA
INDÚSTRIA;2017-09-01;251918052,75;NA
INDÚSTRIA;2017-10-01;226280029,03;NA
INDÚSTRIA;2017-11-01;248248650,11;NA
INDÚSTRIA;2017-12-01;293279933,71;NA
INDÚSTRIA;2018-01-01;252424035,86;NA
INDÚSTRIA;2018-02-01;205945095,89;NA
INDÚSTRIA;2018-03-01;198140029,63;NA
INDÚSTRIA;2018-04-01;209038824,08;NA
INDÚSTRIA;2018-05-01;202740785,25;NA
INDÚSTRIA;2018-06-01;193436713,37;NA
INDÚSTRIA;2018-07-01;239962588,04;NA
INDÚSTRIA;2018-08-01;215441122,97;NA
INDÚSTRIA;2018-09-01;225563996,37;NA
INDÚSTRIA;2018-10-01;217407325,65;NA
INDÚSTRIA;2018-11-01;227570260,70;NA
INDÚSTRIA;2018-12-01;288263691,21;NA
INDÚSTRIA;2019-01-01;245214605,07;NA
INDÚSTRIA;2019-02-01;206922647,31;NA
INDÚSTRIA;2019-03-01;208710527,37;NA
INDÚSTRIA;2019-04-01;223998814,75;NA
INDÚSTRIA;2019-05-01;219973924,76;NA
INDÚSTRIA;2019-06-01;241878036,05;NA
INDÚSTRIA;2019-07-01;221406330,85;NA
INDÚSTRIA;2019-08-01;234832187,93;NA
INDÚSTRIA;2019-09-01;250551177,27;NA
INDÚSTRIA;2019-10-01;253487836,36;NA
INDÚSTRIA;2019-11-01;244908824,72;NA
INDÚSTRIA;2019-12-01;255855890,21;NA
INDÚSTRIA;2020-01-01;262634608,22;NA
INDÚSTRIA;2020-02-01;220160042,05;NA
INDÚSTRIA;2020-03-01;207584624,67;NA
INDÚSTRIA;2020-04-01;201251516,07;NA
INDÚSTRIA;2020-05-01;171107082,77;NA
INDÚSTRIA;2020-06-01;224576552,78;NA
INDÚSTRIA;2020-07-01;257301639,21;NA
INDÚSTRIA;2020-08-01;277637074,60;NA
INDÚSTRIA;2020-09-01;291416496,96;NA
INDÚSTRIA;2020-10-01;294634325,14;NA
INDÚSTRIA;2020-11-01;311656777,82;NA
INDÚSTRIA;2020-12-01;306098012,32;NA
INDÚSTRIA;2021-01-01;335069705,94;NA
INDÚSTRIA;2021-02-01;320192575,45;NA
INDÚSTRIA;2021-03-01;285939993,98;NA
INDÚSTRIA;2021-04-01;333927940,40;NA
INDÚSTRIA;2021-05-01;348894881,47;NA
INDÚSTRIA;2021-06-01;317294661,31;NA
INDÚSTRIA;2021-07-01;334993561,77;NA
INDÚSTRIA;2021-08-01;328871885,57;NA
INDÚSTRIA;2021-09-01;340278622,82;NA
INDÚSTRIA;2021-10-01;361126258,44;NA
INDÚSTRIA;2021-11-01;366454080,84;NA
INDÚSTRIA;2021-12-01;379729605,78;NA
INDÚSTRIA;2022-01-01;348539177,77;NA
INDÚSTRIA;2022-02-01;310856841,84;NA
INDÚSTRIA;2022-03-01;317482152,01;NA
INDÚSTRIA;2022-04-01;370343383,69;NA
INDÚSTRIA;2022-05-01;363098792,95;NA
INDÚSTRIA;2022-06-01;413153322,05;NA
INDÚSTRIA;2022-07-01;400995970,04;NA
INDÚSTRIA;2022-08-01;382321745,19;NA
INDÚSTRIA;2022-09-01;407770376,64;NA
INDÚSTRIA;2022-10-01;409617888,55;NA
INDÚSTRIA;2022-11-01;397052212,76;NA
INDÚSTRIA;2022-12-01;402312347,27;NA
INDÚSTRIA;2023-01-01;396277055,56;NA
INDÚSTRIA;2023-02-01;351144301,98;NA
INDÚSTRIA;2023-03-01;338748025,75;NA
INDÚSTRIA;2023-04-01;413309452,61;NA
INDÚSTRIA;2023-05-01;364950182,71;NA
INDÚSTRIA;2023-06-01;384342572,85;NA
INDÚSTRIA;2023-07-01;393427790,96;NA
INDÚSTRIA;2023-08-01;380278024,43;NA
INDÚSTRIA;2023-09-01;427038607,35;NA
INDÚSTRIA;2023-10-01;419083255,44;NA
INDÚSTRIA;2023-11-01;426891294,43;NA
INDÚSTRIA;2023-12-01;438189992,64;NA
INDÚSTRIA;2024-01-01;423030843,01;NA
INDÚSTRIA;2024-02-01;402028245,66;NA
INDÚSTRIA;2024-03-01;NA;397135424,90
INDÚSTRIA;2024-04-01;NA;420165794,86
INDÚSTRIA;2024-05-01;NA;401621161,08
INDÚSTRIA;2024-06-01;NA;429415762,42
INDÚSTRIA;2024-07-01;NA;424894655,54
INDÚSTRIA;2024-08-01;NA;429107785,89
INDÚSTRIA;2024-09-01;NA;440142612,98
INDÚSTRIA;2024-10-01;NA;438963388,34
INDÚSTRIA;2024-11-01;NA;438648697,67
INDÚSTRIA;2024-12-01;NA;448201052,75
INDÚSTRIA;2025-01-01;NA;437244234,82
INDÚSTRIA;2025-02-01;NA;411924081,24
INDÚSTRIA;2025-03-01;NA;417673381,41
INDÚSTRIA;2025-04-01;NA;431185962,18
INDÚSTRIA;2025-05-01;NA;427782475,58
INDÚSTRIA;2025-06-01;NA;432488286,79
INDÚSTRIA;2025-07-01;NA;435799897,54
INDÚSTRIA;2025-08-01;NA;437545929,19
INDÚSTRIA;2025-09-01;NA;443416161,81
INDÚSTRIA;2025-10-01;NA;441768246,28
INDÚSTRIA;2025-11-01;NA;447395076,20
INDÚSTRIA;2025-12-01;NA;454734534,94
INDÚSTRIA;2026-01-01;NA;442401816,80
INDÚSTRIA;2026-02-01;NA;420996145,66
INDÚSTRIA;2026-03-01;NA;425416701,19
INDÚSTRIA;2026-04-01;NA;435582867,13
INDÚSTRIA;2026-05-01;NA;435776452,35
INDÚSTRIA;2026-06-01;NA;441509132,21
INDÚSTRIA;2026-07-01;NA;441182163,74
INDÚSTRIA;2026-08-01;NA;443516067,40
INDÚSTRIA;2026-09-01;NA;447984265,86
INDÚSTRIA;2026-10-01;NA;446838371,21
INDÚSTRIA;2026-11-01;NA;451711298,47
INDÚSTRIA;2026-12-01;NA;460509108,41
INDÚSTRIA;2027-01-01;NA;445891177,77
INDÚSTRIA;2027-02-01;NA;427200969,19
INDÚSTRIA;2027-03-01;NA;430742335,09
INDÚSTRIA;2027-04-01;NA;440592371,39
INDÚSTRIA;2027-05-01;NA;442023389,27
INDÚSTRIA;2027-06-01;NA;446446430,85
INDÚSTRIA;2027-07-01;NA;446078919,40
INDÚSTRIA;2027-08-01;NA;448244721,10
INDÚSTRIA;2027-09-01;NA;453138009,60
INDÚSTRIA;2027-10-01;NA;451585341,21
INDÚSTRIA;2027-11-01;NA;455262079,00
INDÚSTRIA;2027-12-01;NA;465242044,75
OUTRAS;2003-02-01;5394483,39;NA
OUTRAS;2003-03-01;4850569,31;NA
OUTRAS;2003-04-01;5066988,28;NA
OUTRAS;2003-05-01;5458559,81;NA
OUTRAS;2003-06-01;6775589,63;NA
OUTRAS;2003-07-01;7689378,01;NA
OUTRAS;2003-08-01;6150231,34;NA
OUTRAS;2003-09-01;7168129,30;NA
OUTRAS;2003-10-01;9975694,27;NA
OUTRAS;2003-11-01;5763290,48;NA
OUTRAS;2003-12-01;5834363,97;NA
OUTRAS;2004-01-01;5295545,80;NA
OUTRAS;2004-02-01;4658302,22;NA
OUTRAS;2004-03-01;5608853,23;NA
OUTRAS;2004-04-01;5875233,15;NA
OUTRAS;2004-05-01;6581649,50;NA
OUTRAS;2004-06-01;7337179,33;NA
OUTRAS;2004-07-01;8172544,03;NA
OUTRAS;2004-08-01;8698692,28;NA
OUTRAS;2004-09-01;6814665,64;NA
OUTRAS;2004-10-01;6613178,84;NA
OUTRAS;2004-11-01;7537788,61;NA
OUTRAS;2004-12-01;7074322,19;NA
OUTRAS;2005-01-01;5518487,63;NA
OUTRAS;2005-02-01;5196212,38;NA
OUTRAS;2005-03-01;5807401,30;NA
OUTRAS;2005-04-01;6570229,33;NA
OUTRAS;2005-05-01;6918854,19;NA
OUTRAS;2005-06-01;6985616,81;NA
OUTRAS;2005-07-01;7282469,37;NA
OUTRAS;2005-08-01;6765821,34;NA
OUTRAS;2005-09-01;7027071,40;NA
OUTRAS;2005-10-01;18565582,49;NA
OUTRAS;2005-11-01;7697098,47;NA
OUTRAS;2005-12-01;6240580,72;NA
OUTRAS;2006-01-01;5462431,68;NA
OUTRAS;2006-02-01;6056502,17;NA
OUTRAS;2006-03-01;6111774,24;NA
OUTRAS;2006-04-01;5045415,17;NA
OUTRAS;2006-05-01;6915980,15;NA
OUTRAS;2006-06-01;6076263,53;NA
OUTRAS;2006-07-01;5619142,20;NA
OUTRAS;2006-08-01;7184991,83;NA
OUTRAS;2006-09-01;6367208,10;NA
OUTRAS;2006-10-01;7442223,45;NA
OUTRAS;2006-11-01;7129682,52;NA
OUTRAS;2006-12-01;9834817,18;NA
OUTRAS;2007-01-01;6506180,53;NA
OUTRAS;2007-02-01;5424482,98;NA
OUTRAS;2007-03-01;6410410,88;NA
OUTRAS;2007-04-01;6205905,28;NA
OUTRAS;2007-05-01;8208425,47;NA
OUTRAS;2007-06-01;7779631,61;NA
OUTRAS;2007-07-01;8880715,17;NA
OUTRAS;2007-08-01;8171297,34;NA
OUTRAS;2007-09-01;7356967,50;NA
OUTRAS;2007-10-01;8378960,85;NA
OUTRAS;2007-11-01;7951898,38;NA
OUTRAS;2007-12-01;7616483,66;NA
OUTRAS;2008-01-01;8153708,90;NA
OUTRAS;2008-02-01;7321358,53;NA
OUTRAS;2008-03-01;7394214,21;NA
OUTRAS;2008-04-01;8388068,77;NA
OUTRAS;2008-05-01;8317871,22;NA
OUTRAS;2008-06-01;10860485,98;NA
OUTRAS;2008-07-01;11636459,18;NA
OUTRAS;2008-08-01;10595096,93;NA
OUTRAS;2008-09-01;10015216,87;NA
OUTRAS;2008-10-01;9237455,38;NA
OUTRAS;2008-11-01;8227707,17;NA
OUTRAS;2008-12-01;7486875,78;NA
OUTRAS;2009-01-01;8032843,50;NA
OUTRAS;2009-02-01;6612846,25;NA
OUTRAS;2009-03-01;8161944,41;NA
OUTRAS;2009-04-01;8014811,08;NA
OUTRAS;2009-05-01;8281975,56;NA
OUTRAS;2009-06-01;8445549,78;NA
OUTRAS;2009-07-01;9360682,68;NA
OUTRAS;2009-08-01;10328230,93;NA
OUTRAS;2009-09-01;8358613,08;NA
OUTRAS;2009-10-01;11975532,62;NA
OUTRAS;2009-11-01;10717708,18;NA
OUTRAS;2009-12-01;11910809,92;NA
OUTRAS;2010-01-01;8261134,03;NA
OUTRAS;2010-02-01;9377563,64;NA
OUTRAS;2010-03-01;14441909,47;NA
OUTRAS;2010-04-01;14089756,26;NA
OUTRAS;2010-05-01;14333224,64;NA
OUTRAS;2010-06-01;15397557,18;NA
OUTRAS;2010-07-01;31837726,36;NA
OUTRAS;2010-08-01;15541413,65;NA
OUTRAS;2010-09-01;14571583,68;NA
OUTRAS;2010-10-01;15289310,00;NA
OUTRAS;2010-11-01;13537786,72;NA
OUTRAS;2010-12-01;15149848,18;NA
OUTRAS;2011-01-01;14044621,82;NA
OUTRAS;2011-02-01;29005600,84;NA
OUTRAS;2011-03-01;18310960,66;NA
OUTRAS;2011-04-01;13724603,48;NA
OUTRAS;2011-05-01;16463932,56;NA
OUTRAS;2011-06-01;19747292,38;NA
OUTRAS;2011-07-01;18554359,95;NA
OUTRAS;2011-08-01;20377832,92;NA
OUTRAS;2011-09-01;20723959,61;NA
OUTRAS;2011-10-01;19643471,24;NA
OUTRAS;2011-11-01;20099058,12;NA
OUTRAS;2011-12-01;19754514,09;NA
OUTRAS;2012-01-01;17884823,27;NA
OUTRAS;2012-02-01;16453542,56;NA
OUTRAS;2012-03-01;21276184,89;NA
OUTRAS;2012-04-01;24557370,99;NA
OUTRAS;2012-05-01;28688117,60;NA
OUTRAS;2012-06-01;30079705,75;NA
OUTRAS;2012-07-01;32017207,25;NA
OUTRAS;2012-08-01;35480952,11;NA
OUTRAS;2012-09-01;34125213,43;NA
OUTRAS;2012-10-01;41525434,66;NA
OUTRAS;2012-11-01;46883905,83;NA
OUTRAS;2012-12-01;37487815,36;NA
OUTRAS;2013-01-01;35208701,28;NA
OUTRAS;2013-02-01;36463223,89;NA
OUTRAS;2013-03-01;36757186,26;NA
OUTRAS;2013-04-01;39194163,89;NA
OUTRAS;2013-05-01;39605777,14;NA
OUTRAS;2013-06-01;38887175,41;NA
OUTRAS;2013-07-01;39892718,92;NA
OUTRAS;2013-08-01;40910871,74;NA
OUTRAS;2013-09-01;42238832,65;NA
OUTRAS;2013-10-01;54652808,52;NA
OUTRAS;2013-11-01;43819989,28;NA
OUTRAS;2013-12-01;44010868,25;NA
OUTRAS;2014-01-01;42245316,18;NA
OUTRAS;2014-02-01;39296307,59;NA
OUTRAS;2014-03-01;39174695,01;NA
OUTRAS;2014-04-01;40819868,91;NA
OUTRAS;2014-05-01;45155664,65;NA
OUTRAS;2014-06-01;43197921,36;NA
OUTRAS;2014-07-01;47179922,14;NA
OUTRAS;2014-08-01;42780198,82;NA
OUTRAS;2014-09-01;46645827,44;NA
OUTRAS;2014-10-01;48678142,06;NA
OUTRAS;2014-11-01;50252070,92;NA
OUTRAS;2014-12-01;46989911,99;NA
OUTRAS;2015-01-01;38778868,33;NA
OUTRAS;2015-02-01;38985317,47;NA
OUTRAS;2015-03-01;40144665,96;NA
OUTRAS;2015-04-01;36715308,21;NA
OUTRAS;2015-05-01;38159841,77;NA
OUTRAS;2015-06-01;41704644,15;NA
OUTRAS;2015-07-01;45345979,93;NA
OUTRAS;2015-08-01;41837006,80;NA
OUTRAS;2015-09-01;40736297,07;NA
OUTRAS;2015-10-01;38702980,22;NA
OUTRAS;2015-11-01;48938243,36;NA
OUTRAS;2015-12-01;39644365,07;NA
OUTRAS;2016-01-01;37295529,37;NA
OUTRAS;2016-02-01;40794340,02;NA
OUTRAS;2016-03-01;36819546,08;NA
OUTRAS;2016-04-01;34311683,08;NA
OUTRAS;2016-05-01;34852186,09;NA
OUTRAS;2016-06-01;38536889,15;NA
OUTRAS;2016-07-01;43467984,73;NA
OUTRAS;2016-08-01;42174386,63;NA
OUTRAS;2016-09-01;40294493,46;NA
OUTRAS;2016-10-01;35924151,83;NA
OUTRAS;2016-11-01;39085096,86;NA
OUTRAS;2016-12-01;50534780,78;NA
OUTRAS;2017-01-01;40224947,72;NA
OUTRAS;2017-02-01;36921566,32;NA
OUTRAS;2017-03-01;45527276,94;NA
OUTRAS;2017-04-01;41742221,91;NA
OUTRAS;2017-05-01;43563729,76;NA
OUTRAS;2017-06-01;41587548,50;NA
OUTRAS;2017-07-01;42184872,64;NA
OUTRAS;2017-08-01;46799070,18;NA
OUTRAS;2017-09-01;43992754,53;NA
OUTRAS;2017-10-01;43005380,25;NA
OUTRAS;2017-11-01;44452149,30;NA
OUTRAS;2017-12-01;48274295,13;NA
OUTRAS;2018-01-01;44217484,34;NA
OUTRAS;2018-02-01;41866632,26;NA
OUTRAS;2018-03-01;34166328,34;NA
OUTRAS;2018-04-01;34707698,96;NA
OUTRAS;2018-05-01;29932492,97;NA
OUTRAS;2018-06-01;36804677,10;NA
OUTRAS;2018-07-01;42873381,16;NA
OUTRAS;2018-08-01;37685558,63;NA
OUTRAS;2018-09-01;34759594,48;NA
OUTRAS;2018-10-01;38026218,58;NA
OUTRAS;2018-11-01;38733937,36;NA
OUTRAS;2018-12-01;39576808,95;NA
OUTRAS;2019-01-01;39695571,35;NA
OUTRAS;2019-02-01;38238674,28;NA
OUTRAS;2019-03-01;33808899,45;NA
OUTRAS;2019-04-01;38502105,09;NA
OUTRAS;2019-05-01;39627746,70;NA
OUTRAS;2019-06-01;38603062,24;NA
OUTRAS;2019-07-01;46319007,49;NA
OUTRAS;2019-08-01;47355780,24;NA
OUTRAS;2019-09-01;45811894,74;NA
OUTRAS;2019-10-01;48306325,95;NA
OUTRAS;2019-11-01;46169467,49;NA
OUTRAS;2019-12-01;47363077,51;NA
OUTRAS;2020-01-01;44647992,91;NA
OUTRAS;2020-02-01;38495697,16;NA
OUTRAS;2020-03-01;40696341,87;NA
OUTRAS;2020-04-01;35052141,69;NA
OUTRAS;2020-05-01;40484544,21;NA
OUTRAS;2020-06-01;47996960,10;NA
OUTRAS;2020-07-01;57853424,61;NA
OUTRAS;2020-08-01;62581083,35;NA
OUTRAS;2020-09-01;57776817,31;NA
OUTRAS;2020-10-01;54995496,24;NA
OUTRAS;2020-11-01;62207902,88;NA
OUTRAS;2020-12-01;61623710,18;NA
OUTRAS;2021-01-01;58171539,67;NA
OUTRAS;2021-02-01;65134791,21;NA
OUTRAS;2021-03-01;68910385,98;NA
OUTRAS;2021-04-01;58199491,71;NA
OUTRAS;2021-05-01;63539096,14;NA
OUTRAS;2021-06-01;62268177,81;NA
OUTRAS;2021-07-01;80063419,41;NA
OUTRAS;2021-08-01;71729270,47;NA
OUTRAS;2021-09-01;67242704,56;NA
OUTRAS;2021-10-01;73739955,68;NA
OUTRAS;2021-11-01;74076538,31;NA
OUTRAS;2021-12-01;75330428,05;NA
OUTRAS;2022-01-01;53966420,41;NA
OUTRAS;2022-02-01;57912146,71;NA
OUTRAS;2022-03-01;62210074,93;NA
OUTRAS;2022-04-01;62318669,59;NA
OUTRAS;2022-05-01;79057764,32;NA
OUTRAS;2022-06-01;71216244,09;NA
OUTRAS;2022-07-01;70056072,90;NA
OUTRAS;2022-08-01;77651379,45;NA
OUTRAS;2022-09-01;77172087,70;NA
OUTRAS;2022-10-01;78312098,17;NA
OUTRAS;2022-11-01;81281471,74;NA
OUTRAS;2022-12-01;71172453,41;NA
OUTRAS;2023-01-01;81890582,95;NA
OUTRAS;2023-02-01;73852769,60;NA
OUTRAS;2023-03-01;89898414,41;NA
OUTRAS;2023-04-01;77271872,23;NA
OUTRAS;2023-05-01;94784169,37;NA
OUTRAS;2023-06-01;95408644,25;NA
OUTRAS;2023-07-01;96740950,31;NA
OUTRAS;2023-08-01;99143877,46;NA
OUTRAS;2023-09-01;105138713,08;NA
OUTRAS;2023-10-01;112964699,46;NA
OUTRAS;2023-11-01;101655206,30;NA
OUTRAS;2023-12-01;94557197,08;NA
OUTRAS;2024-01-01;97865460,47;NA
OUTRAS;2024-02-01;92501052,02;NA
OUTRAS;2024-03-01;NA;102835863,00
OUTRAS;2024-04-01;NA;100194753,80
OUTRAS;2024-05-01;NA;104007656,93
OUTRAS;2024-06-01;NA;103884399,33
OUTRAS;2024-07-01;NA;106537388,95
OUTRAS;2024-08-01;NA;107661677,94
OUTRAS;2024-09-01;NA;108257006,68
OUTRAS;2024-10-01;NA;110420856,11
OUTRAS;2024-11-01;NA;110730984,60
OUTRAS;2024-12-01;NA;109699756,33
OUTRAS;2025-01-01;NA;109192451,05
OUTRAS;2025-02-01;NA;106944314,46
OUTRAS;2025-03-01;NA;106535043,69
OUTRAS;2025-04-01;NA;103319794,38
OUTRAS;2025-05-01;NA;108006591,54
OUTRAS;2025-06-01;NA;109887392,16
OUTRAS;2025-07-01;NA;113169323,84
OUTRAS;2025-08-01;NA;113632042,53
OUTRAS;2025-09-01;NA;114405883,62
OUTRAS;2025-10-01;NA;118172100,04
OUTRAS;2025-11-01;NA;117342577,52
OUTRAS;2025-12-01;NA;115056572,14
OUTRAS;2026-01-01;NA;113231788,06
OUTRAS;2026-02-01;NA;111505114,27
OUTRAS;2026-03-01;NA;109508826,00
OUTRAS;2026-04-01;NA;108763379,21
OUTRAS;2026-05-01;NA;115389979,21
OUTRAS;2026-06-01;NA;115644803,38
OUTRAS;2026-07-01;NA;118819861,73
OUTRAS;2026-08-01;NA;118451815,90
OUTRAS;2026-09-01;NA;119641261,30
OUTRAS;2026-10-01;NA;122923367,67
OUTRAS;2026-11-01;NA;122363521,05
OUTRAS;2026-12-01;NA;119408541,96
OUTRAS;2027-01-01;NA;118082604,47
OUTRAS;2027-02-01;NA;115955794,34
OUTRAS;2027-03-01;NA;115149461,91
OUTRAS;2027-04-01;NA;114216426,02
OUTRAS;2027-05-01;NA;120865705,08
OUTRAS;2027-06-01;NA;120975532,77
OUTRAS;2027-07-01;NA;124093058,96
OUTRAS;2027-08-01;NA;123762451,52
OUTRAS;2027-09-01;NA;125195435,26
OUTRAS;2027-10-01;NA;128901345,34
OUTRAS;2027-11-01;NA;128249635,21
OUTRAS;2027-12-01;NA;124129844,90
PRESTAÇÃO DE SERVIÇO;2003-02-01;5844049,91;NA
PRESTAÇÃO DE SERVIÇO;2003-03-01;5416678,72;NA
PRESTAÇÃO DE SERVIÇO;2003-04-01;6341897,82;NA
PRESTAÇÃO DE SERVIÇO;2003-05-01;5661429,01;NA
PRESTAÇÃO DE SERVIÇO;2003-06-01;6817894,99;NA
PRESTAÇÃO DE SERVIÇO;2003-07-01;7264931,10;NA
PRESTAÇÃO DE SERVIÇO;2003-08-01;7551016,88;NA
PRESTAÇÃO DE SERVIÇO;2003-09-01;6949986,57;NA
PRESTAÇÃO DE SERVIÇO;2003-10-01;7117761,92;NA
PRESTAÇÃO DE SERVIÇO;2003-11-01;7052367,58;NA
PRESTAÇÃO DE SERVIÇO;2003-12-01;5782999,30;NA
PRESTAÇÃO DE SERVIÇO;2004-01-01;6883768,11;NA
PRESTAÇÃO DE SERVIÇO;2004-02-01;6732713,96;NA
PRESTAÇÃO DE SERVIÇO;2004-03-01;6106390,87;NA
PRESTAÇÃO DE SERVIÇO;2004-04-01;8269611,44;NA
PRESTAÇÃO DE SERVIÇO;2004-05-01;7136526,64;NA
